model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
llama3_2_3b,source_subtract_only,selected,62,subtract_only,1.0,1.998567374221041,5.409474660923753,3.410907286702712,3.4391705989837646,0.04928695037961006,0.003625469282269478,-0.045661479234695435,1023
llama3_2_3b,source_subtract_only,selected,63,subtract_only,1.0,1.7456041561659945,5.155013307215298,3.4094091510493034,3.34979510307312,0.04957716912031174,0.003713112324476242,-0.045864056795835495,1023
llama3_2_3b,dummy_add_only,selected,0,add_only,1.0,2.2571060911534704,2.2765886562194524,0.019482565065982005,0.04016672074794769,0.38282015919685364,0.3053523898124695,-0.07746776938438416,1023
llama3_2_3b,dummy_add_only,selected,1,add_only,1.0,2.44931659717131,2.4451182375672045,-0.004198359604105306,0.02344934269785881,0.35421040654182434,0.2820505201816559,-0.07215988636016846,1023
llama3_2_3b,dummy_add_only,selected,2,add_only,1.0,2.153451093597263,2.1799409480388565,0.026489854441593685,0.03010805882513523,0.3752508759498596,0.29914483428001404,-0.07610604166984558,1023
llama3_2_3b,dummy_add_only,selected,3,add_only,1.0,2.389263015105694,2.411076968016862,0.021813952911168055,0.03103061020374298,0.3801792860031128,0.3046896159648895,-0.07548967003822327,1023
llama3_2_3b,dummy_add_only,selected,4,add_only,1.0,2.3328708264601663,2.359517236375855,0.026646409915688896,0.042022839188575745,0.3758632242679596,0.30178380012512207,-0.07407942414283752,1023
llama3_2_3b,dummy_add_only,selected,5,add_only,1.0,1.9719536595796676,1.9816958967192082,0.009742237139540588,0.02605673484504223,0.365948885679245,0.29288190603256226,-0.07306697964668274,1023
llama3_2_3b,dummy_add_only,selected,6,add_only,1.0,1.4012535893206257,1.43827728838282,0.03702369906219438,0.03364541754126549,0.37517696619033813,0.29958125948905945,-0.07559570670127869,1023
llama3_2_3b,dummy_add_only,selected,7,add_only,1.0,1.789921407242791,1.7998273594055474,0.00990595216275647,0.0380319282412529,0.35932642221450806,0.286104291677475,-0.07322213053703308,1023
llama3_2_3b,dummy_add_only,selected,8,add_only,1.0,1.9837425731610459,1.9978361456042277,0.014093572443181879,0.029444171115756035,0.3552998900413513,0.2802175283432007,-0.07508236169815063,1023
